year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl
2008,HI,Domiciliary care facility,(1 to 5 residents),1278.9,2557.9,641.9,1601.8
2008,HI,Domiciliary care facility,(6 or more residents),1386.9,2773.8,749.9,1817.8
2008,ID,Living independently or in the household of others,,669,956,32,...
2008,ID,Living with essential person,,956,...,...,...
2008,ID,Room and board facility,,814,...,177,...
2008,ID,Adult residential care home/Adult foster care home,Level I,956,...,319,...
2008,ID,Adult residential care home/Adult foster care home,Level II,1023,...,386,...
2008,ID,Adult residential care home/Adult foster care home,Level III,1090,...,453,...
2008,ID,Semi-independent group residential facility,,814,...,177,...
2008,IN,Licensed residential facility,,1196.9,...,559.9,...
2008,IN,Medicaid facility,,52,104,22,44
2008,IA,Living independently,Blind,659,1000,22,44
2008,IA,Living in household of another,Blind,446.67,681.34,22,44
2008,IA,Living with dependent person,Aged and disabled,962,1281,325,322
2008,IA,Living with dependent person,Blind,984,1325,347,369
2008,IA,Family life or boarding home,,779,1578,142,622
2008,IA,Living with dependent person in household of another,Aged and disabled,749.67,962.34,325,325
2008,IA,Living with dependent person in household of another,Blind,771.67,1006.34,347,369
2008,IA,Family life or boarding home,(1/3 reduction in Federal benefit rate applies),566.67,1259.34,142,622
2008,IA,Residential care,,926.45,...,289.45,...
2008,IA,In-home health care,,1117.55,1917.1,480.55,961.1
2008,KY,Personal-care facility,,1157,...,520,...
2008,KY,Family care home,,809,...,172,...
2008,KY,Caretaker in home,,699,1071,62,115
2008,LA,Medicaid facility,,38,76,8,16
2008,ME,Living alone or with others,,647,971,10,15
2008,ME,Living in the household of another,,432.67,649.34,8,12
2008,ME,Fost home,,686,1229,49,273
2008,ME,Flate rate boarding home,,854,1546,217,590
2008,ME,Cost reimbursement boarding home,,871,1592,234,636
2008,ME,Medicaid facility,,40,80,10,20
2008,MD,Care home,Minimal supervision,703,1406,66,132
2008,MD,Care home,Moderate supervision,812,1624,175,350
2008,MD,Care home,Extensive supervision,1100,2200,463,926
2008,MD,Care home,Specialized and intensive supervision,1303,2606,666,1332
2008,MD,Assisted living facility,,821,1642,184,368
2008,MD,Rehabilitative residence,,821,1642,184,368
2008,MA,Living independently,Aged,765.82,1157.72,128.82,201.72
2008,MA,Living independently,Blind,786.74,1573.48,149.74,617.48
2008,MA,Living independently,Disabled,751.39,1136.06,114.39,180.06
2008,MA,Shared living expenses,Aged,676.26,1157.72,39.26,201.72
2008,MA,Shared living expenses,Blind,786.74,1573.48,149.74,617.48
2008,MA,Shared living expenses,Disabled,667.4,1136.06,30.4,180.06
2008,MA,Living in household of another,Aged,529.03,853.14,104.36,215.8
2008,MA,Living in household of another,Blind,786.74,1573.48,362.07,936.14
2008,MA,Living in household of another,Disabled,512.25,831.52,87.58,194.18
2008,MA,Licensed rest home,Aged and disabled,930,1860,293,904
2008,MA,Licensed rest home,Blind,786.74,1573.48,149.74,617.48
2008,MA,Medicaid facility,,72.8,145.6,42.8,85.6
2008,MA,Assisted living facility,,1091,1637,454,681
2008,MI,Living independently,,651,984,14,28
2008,MI,Living in household of another,,434,656,9.33,18.66
2008,MI,Domiciliary care,,724,1448,87,492
2008,MI,Personal care facility,,794,1589,157.5,633
2008,MI,Home for the aged,,816.3,1632,179.3,676.6
2008,MI,Living independently with essential person,,970,1296,14,21
2008,MI,Living in the household of another with essential person,,646.67,864,9.33,14
2008,MI,Medicaid facility,,37,74,7,14
2008,MN,Living independently,Entitlement prior to 1/1/94,698,1062,81,126
2008,MN,Living independently,Entitlement 1/1/94 or later,698,1047,81,111
2008,MN,Living in household of another,Entitlement prior to 1/1/94,517,964,112.33,346.33
2008,MN,Living in household of another,Entitlement 1/1/94 or later,517,700.67,112.33,83.33
2008,MN,Nonmedical group residential facility,,841,...,130,...
2008,MN,Medicaid facility,,84,...,54,...
2008,MO,Licensed residential care facility,I,793,1268,156,312
2008,MO,Licensed residential care facility,II,929,1540,292,584
2008,MO,Licensed intermediate care or skilled nursing home,,1027,1736,390,780
2008,MO,Aid to the blind,,510,1020,...,...
2008,MT,Personal care facilities,,731,1149,94,193
2008,MT,Group home for the mentally ill or disabled,,731,1149,94,193
2008,MT,Community home for physically or developmentally disabled,,731,1149,94,193
2008,MT,Child and adult foster care,,689.75,1066.5,52.75,110.5
2008,MT,Transitional living services for developmentally disabled,,663,1013,26,57
2008,NE,Living independently,,644,960,7,4
2008,NE,Room and board facility,,522.67,759.34,98,122
2008,NE,Adult family home,,770,1540,133,584
2008,NE,Licensed center for developmentally disabled,,424.67,1274,0,318
2008,NE,Licensed group home for children or child caring agency,,706,...,69,...
2008,NE,Assisted living facility,,1070,2122,433,1166
2008,NE,Medicaid facility,,50,100,20,40
2008,NV,Living independently,Aged,673.4,1030.46,36.4,74.46
2008,NV,Living independently,Blind,746.3,1330.6,109.3,374.6
2008,NV,Living in household of another,Aged,448.94,6886.98,24.27,49.64
2008,NV,Living in household of another,Blind,638.63,1169.28,213.96,531.94
2008,NV,Domiciliary care,Aged and blind,1028,1837,391,881
2008,NH,Living independently,,698,984,61,28
2008,NH,Living with an essential person,,...,1290,...,15
2008,NH,Residential care facility for adults,,858,1716,221,414
2008,NH,Enhanced family care facilities,,858,1716,221,414
2008,NH,Community residences,Non-subsidized,800,...,163,...
2008,NH,Community residences,Subsidized,740,...,103,...
2008,NH,Medicaid facility,,56,...,26,...
2008,NJ,Congregate care,,787.05,1555.36,150.05,599.36
2008,NJ,Living alone or with others,,668.25,981.36,31.25,25.36
2008,NJ,Living alone with an ineligible spouse,,981.36,...,344.36,...
2008,NJ,Living with essential person,,981.36,...,25.36,...
2008,NJ,Living in household of another,,468.98,730.43,44.31,93.09
2008,NJ,Medicaid facility,,40,80,10,20
2008,NJ,Residential health care facility,,847.05,1675.36,210.05,719.36
2008,NM,Licensed adult residential care home,,737,1156,100,200
2008,NY,Living alone,,724,1060,87,104
2008,NY,Living with others,,660,1002,23,46
2008,NY,Congregate care I,Areas A and B,903.48,1806.96,266.48,850.96
2008,NY,Congregate care I,Area C,865.48,1730.96,228.48,774.96
2008,NY,Congregate care II,Areas A and B,1072,2144,435,1188
2008,NY,Congregate care II,Area C,1042,2084,405,1228
2008,NY,Congregate care III,Area A,1293,2586,656,1630
2008,NY,Congregate care III,Areas B and C,1293,2586,656,1630
2008,NY,Living in household of another,,447.67,683.34,23,46
2008,NY,Medicaid facility/residential facility/emergency shelter,,30,60,...,...
2008,NC,Adult care home,Basic,1208,?,571,?
2008,NC,Adult care home,Disenfranchised,1311,?,674,?
2008,NC,Adult care home,Special care unit,1575,?,938,?
2008,NC,Adult care home,In home,914,?,277,?
2008,NC,Blind ineligible for SSI,Not paying shelter and utilities,...,...,97,194
2008,NC,Blind ineligible for SSI,Paying shelter and utilities,...,...,146,243
2008,OH,Adult family/foster home,,1143,2115,506,1159
2008,OH,Adult community mental health housing,,943,1715,306,759
2008,OH,Adult community alternative home,,1143,2115,506,1159
2008,OH,Adult group home,,1243,2315,606,1359
2008,OH,Residential care facility,,1243,2315,606,1359
2008,OH,Adult residential care facility,,1143,2115,506,1159
2008,OK,Living independently,,683,1048,46,92
2008,OR,Living independently,Aged and disabled,638.7,...,1.7,...
2008,OR,Living independently,Blind,663.7,981,26.7,25
2008,OR,Living in household of another,Aged and disabled,426.37,...,1.7,...
2008,OR,Living in household of another,Blind,451.37,662.34,26.7,25
2008,OR,Adult foster/residential care,Aged and disabled,638.7,...,1.7,...
2008,OR,Adult foster/residential care,Blind,638.7,...,26.7,...
2008,PA,Living alone,,664.4,999.7,27.4,43.7
2008,PA,Living in household of another,,452.07,681.04,27.4,43.7
2008,PA,Living with an essential person,,999.7,1343.05,43.7,68.05
2008,PA,Living with an essential person in household of another,,681.04,918.05,43.7,68.05
2008,PA,Domiciliary care facility for adults,,1071.3,1903.4,434.3,947.4
2008,PA,Personal care home,,1076.3,1913.4,439.3,957.4
2008,RI,Living alone,,694.35,1064.5,57.35,108.5
2008,RI,Living in household of another,,494.61,765.84,69.94,128.5
2008,RI,Residential care/assisted living,,1212,...,575,...
2008,RI,Medicaid facility,,50,100,20,40
2008,SC,Licensed residential-care facility,,1065,...,428,...
2008,SD,Living independently,,652,971,15,15
2008,SD,Assisted living facility,,1248,...,671,...
2008,SD,Adult foster care,,947,...,370,...
2008,TX,Medicaid facility,,90,...,60,...
2008,UT,Living alone or with others,,637,960.6,...,4.6
2008,UT,Living in the household of another,,427.8,647.07,3.13,9.73
2008,VT,Living independently,,689.04,1054.88,52.04,98.88
2008,VT,Level III assistive community care services,,685.38,1052.77,48.38,96.77
2008,VT,Living in the household of another,,463.97,685.65,39.3,48.31
2008,VT,Level IV residential care home,,860.94,1518.06,223.94,562.06
2008,VT,Custodial-care/Family home,,735.69,1288.82,98.69,332.82
2008,VT,Medicaid facility,,47.66,95.33,17.66,35.33
2008,VA,Assisted living facility,Planning district 8,1313,2626,676,1670
2008,VA,Assisted living facility,All other areas,1152,2304,515,1348
2008,VA,Adult foster care,Planning district 8,1313,2626,676,1670
2008,VA,Adult foster care,All other areas,1152,2304,515,1348
2008,WA,Living independently,,683,1048,46,92
2008,WA,Living with ineligible spouse,,683,...,46,...
2008,WA,Living in household of another,,470.67,729.34,46,92
2008,WA,Living in household of another with ineligible spouse,,470.67,...,46,...
2008,WA,Medicaid facility,,53.68,107.36,23.68,47.36
2008,WI,Living independently,,720.78,1088.05,83.78,132.05
2008,WI,Living in household of another,,508.45,769.39,83.78,132.05
2008,WI,Living independently with an ineligible spouse,,767.43,...,130.43,...
2008,WI,Living in household of another with ineligible spouse,,559.72,...,135.05,...
2008,WI,Private nonmedical group home or natural residential settings,,816.77,1433.41,179.77,477.41
2008,WY,Living independently,,662,1011.6,25,55.6
2008,WY,Living in the household of another,,452.47,698.48,27.8,61.14
