year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl
1994,HI,Living independently,,450.9,677.8,4.9,8.8
1994,HI,Domiciliary Care,I,730.9,1461.8,284.9,792.8
1994,HI,Domiciliary Care,II,815.9,1631.8,369.9,962.8
1994,HI,Domiciliary Care,III,917.9,1835.8,471.9,1166.8
1994,ID,Living independently,,491,690,45,21
1994,ID,Living with essential person,,709,N/A,40,N/A
1994,ID,Room and board facility,,526,N/A,80,N/A
1994,ID,Adult residential care home/Adult foster care home,Level I,690,N/A,244,N/A
1994,ID,Adult residential care home/Adult foster care home,Level II,742,N/A,296,N/A
1994,ID,Adult residential care home/Adult foster care home,Level III,791,N/A,345,N/A
1994,ID,Semi-independent group residential facility,,589,N/A,143,N/A
1994,IN,Licensed residential facility,,789,N/A,343,N/A
1994,IA,Living independently,Blind,468,713,22,44
1994,IA,Living in household of another,Blind,319.34,490,22,44
1994,IA,Living with dependent person,Aged and disabled,669,892,223,223
1994,IA,Living with dependent person,Blind,691,936,245,267
1994,IA,Family life or boarding home,,508.2,1036.4,62.2,367.4
1994,IA,Living with dependent person in household of another,Aged and disabled,520.34,669,223,223
1994,IA,Living with dependent person in household of another,Blind,542.34,713,245,267
1994,IA,Family life or boarding home,(1/3 reduction in Federal benefit rate applies),359.54,813.4,62.2,367.4
1994,IA,Residential-care,,677.42,N/A,231.42,N/A
1994,IA,In-home health care,,836.15,1449.3,390.15,780.3
1994,KY,Personal-care facility,,780,N/A,334,N/A
1994,KY,Family care home,,585,N/A,139,N/A
1994,KY,Caretaker in home,,479,741,33,72
1994,LA,Medicaid facility,,38,76,8,16
1994,ME,Living alone or with others,,456,684,10,15
1994,ME,Living in the household of another,,305.34,458,8,12
1994,ME,Foster home,,495,942,49,273
1994,ME,Flat rate boarding home,,663,1259,217,590
1994,ME,Cost reimbursement boarding home,,665,1290,219,621
1994,ME,Medicaid facility,,40,80,10,20
1994,MD,Care Home,Minimal supervision,512,N/A,66,N/A
1994,MD,Care Home,Moderate supervision,633,N/A,187,N/A
1994,MD,Care Home,Extensive supervision,909,N/A,463,N/A
1994,MD,Care Home,Specialized and intensive services,1136,N/A,690,N/A
1994,MD,DOMCARE,,654,N/A,208,N/A
1994,MA,Living independently,Aged,574.82,870.72,128.82,201.72
1994,MA,Living independently,Blind,595.74,1191.48,149.74,522.48
1994,MA,Living independently,Disabled,560.39,849.06,114.39,180.06
1994,MA,Shared living expenses,Aged,485.26,870.72,39.26,201.72
1994,MA,Shared living expenses,Blind,595.74,1191.48,149.74,522.48
1994,MA,Shared living expenses,Disabled,476.4,849.06,30.4,180.06
1994,MA,Living in household of another,Aged,401.7,661.8,104.36,215.8
1994,MA,Living in household of another,Blind,595.74,1191.48,298.4,745.48
1994,MA,Living in household of another,Disabled,384.92,640.18,87.58,194.18
1994,MA,Licensed rest home,Aged and disabled,739,1478,293,809
1994,MA,Licensed rest home,Blind,595.74,1191.48,149.74,522.48
1994,MA,Medicaid facility,,65,130,35,70
1994,MI,Living independently,,460,690,14,21
1994,MI,Living in household of another,,306.67,460,9.33,14
1994,MI,Domiciliary-care,,521,1042,75,373
1994,MI,Personal-care,,591.5,1183,145.5,514
1994,MI,Home for the aged,,613.3,1226.6,167.3,557.6
1994,MI,Living independently with essential,,683,913,14,21
1994,MI,Living in household with essential of another,,455.33,608.67,9.33,14
1994,MI,Medicaid facility,,37,74,7,14
1994,MN,Living independently,Entitlement prior to 1994,527,795,81,126
1994,MN,Living independently,Entitlement 1994 or later,527,780,81,111
1994,MN,Living in household of another,Entitlement prior to 1994,407.34,790,110,344
1994,MN,Living in household of another,Entitlement 1994 or later,407.34,527,110,81
1994,MN,Nonmedical group residential facility,,879.73,0,433.73,0
1994,MN,Medicaid facility,,57,114,27,54
1994,MO,Licensed residential-care facility,I,594,965,148,296
1994,MO,Licensed residential-care facility,II,722,1221,276,552
1994,MO,Licensed intermediate care or skilled nursing home,,814,1405,368,736
1994,MO,Aid to the blind,,N/A,N/A,322,644
1994,MT,Personal-care facilities,,540,862,94,193
1994,MT,Group home for mentally disabled,,540,862,94,193
1994,MT,Community home for physically or developmentally disabled,,540,862,94,193
1994,MT,Child and adult foster care,,498.75,779.5,52.75,110.5
1994,MT,Transitional living services for developmentally disabled,,472,726,26,57
1994,NE,Living independently,,467,709,21,40
1994,NE,Living with an essential person,,709,N/A,40,N/A
1994,NE,Room and board facility,,408,816,110.66,370
1994,NE,Licensed domiciliary facility,,570,1140,124,471
1994,NE,Certified adult family home,,565,1130,119,461
1994,NE,Licensed residential-care facility,,625,1250,179,581
1994,NE,Licensed group home for children or child caring agency,,550,N/A,104,N/A
1994,NE,Center for developmentally disabled,,458,N/A,12,N/A
1994,NE,Medicaid facility,,40,80,10,20
1994,NV,Living independently,Aged,482.4,743.46,36.4,74.46
1994,NV,Living independently,Blind,555.3,1043.6,109.3,374.6
1994,NV,Living in household of another,Aged,321.61,495.64,24.27,49.64
1994,NV,Living in household of another,Blind,511.3,977.94,213.96,531.94
1994,NV,Domiciliary care,Aged and blind,757,1452,311,783
1994,NH,Living independently,,473,690,27,21
1994,NH,Living with an essential person,,N/A,905,N/A,13
1994,NH,Residential care facility for adults,,653,1306,207,414
1994,NH,Enhanced family care facilities,,653,1306,207,414
1994,NH,Community residences,Nonsubsidized,595,1190,149,298
1994,NH,Community residences,Subsidized,535,1070,89,178
1994,NH,Medicaid facility,,40,80,10,20
1994,NJ,Licensed residential facility,,596.05,1173.36,150.05,504.36
1994,NJ,Living alone or with others,,477.25,694.36,31.25,25.36
1994,NJ,Living alone with an ineligible spouse,,694.36,N/A,248.36,N/A
1994,NJ,Living with essential person,,694.36,N/A,25.36,N/A
1994,NJ,Living in household of another,,341.65,539.09,44.31,93.09
1994,NJ,Medicaid facility,,40,80,10,20
1994,NM,Licensed adult residential care home,,546,869,100,200
1994,NY,Living alone,,532,771.5,86,102.5
1994,NY,Living with others,,469,714,23,45
1994,NY,Congregate care I,Areas A and B,712.48,1424.96,266.48,755.96
1994,NY,Congregate care I,Area C,674.48,1348.96,228.48,679.96
1994,NY,Congregate care II,Areas A and B,881,1762,435,1093
1994,NY,Congregate care II,Area C,851,1702,405,1033
1994,NY,Congregate care III,Area A,928.96,1857.92,482.96,1188.92
1994,NY,Congregate care III,Areas B and C,904.96,1809.92,458.96,1140.92
1994,NY,Living in household of another,,320.34,491,23,45
1994,NY,Medicaid facility,,35,70,5,10
1994,NC,Domiciliary care,(Ambulatory),965,1411,519,742
1994,NC,Domiciliary care,(Semi-ambulatory),1006,1452,560,783
1994,NC,Blind ineligible for SSI,Not paying shelter/utilities,N/A,N/A,97,194
1994,NC,Blind ineligible for SSI,Paying shelter/utilities,N/A,N/A,146,243
1994,OH,Adult foster home,,802,1528,356,859
1994,OH,Adult family home,,802,1528,356,859
1994,OH,Apartment or room,,602,1128,156,459
1994,OH,Community alternative home,,802,1528,356,859
1994,OH,Group home,,902,1728,456,1059
1994,OH,Residential facility,,802,1528,356,859
1994,OH,Rest home,,902,1728,456,1059
1994,OK,Living independently,,503,783,57,114
1994,OR,Living independently,Aged and disabled,447.7,669,1.7,0
1994,OR,Living independently,Blind,472.7,694.6,26.7,25.6
1994,OR,Living with an ineligible spouse,Aged and disabled,447.7,N/A,1.7,N/A
1994,OR,Living with an ineligible spouse,Blind,472.7,N/A,26.7,N/A
1994,OR,Living with essential person,Blind,694.6,N/A,25.6,N/A
1994,OR,Living in household of another,Aged and disabled,299.04,446,1.7,0
1994,OR,Living in household of another,Blind,324.04,471.6,26.7,25.6
1994,OR,Adult foster/residential care,Aged and disabled,447.7,865.4,1.7,196.4
1994,OR,Adult foster/residential care,Blind,472.7,915.4,26.7,246.4
1994,OR,Room and board,Aged and disabled,447.7,865.4,1.7,196.4
1994,OR,Room and board,Blind,472.7,915.4,26.7,246.4
1994,PA,Living alone,,478.4,717.7,32.4,48.7
1994,PA,Living in household of another,,329.74,494.7,32.4,48.7
1994,PA,Living with an essential person,,717.7,965.05,48.7,73.05
1994,PA,Living with an essential person in household of another,,494.7,667.72,48.7,73.05
1994,PA,Domiciliary-care facility for adults,,775.3,1406.4,329.3,737.4
1994,PA,Personal-care boarding home,,780.3,1416.4,334.3,747.4
1994,RI,Living alone,,510.35,789.5,64.35,120.5
1994,RI,Living in household of another,,371.94,582.5,74.6,136.5
1994,RI,Shelter care facility,,778,40,N/A,80
1994,RI,Medicaid facility,,332,10,N/A,20
1994,SC,Licensed residential-care facility,,707,1414,261,745
1994,SD,Living independently,,461,684,15,15
1994,SD,Assisted living facility,,696,N/A,250,N/A
1994,SD,Adult foster-care,,598,N/A,152,N/A
1994,UT,Living alone or with others,,447,673.6,1,4.6
1994,UT,Living in household of another,,300.47,455.73,3.13,9.73
1994,VT,Living independently,,500.87,772.06,54.87,103.06
1994,VT,Living in the household of another,,333.85,490.87,36.51,44.87
1994,VT,Level III-residential care home,,694.41,1230.41,248.41,561.41
1994,VT,Level IV-residential care home,,654.24,1191.69,208.24,522.69
1994,VT,Custodial-care family home,,537.75,978.48,91.75,309.48
1994,VT,Medicaid facility,,45,90,15,30
1994,VT,Living independently with an essential person,,772.06,948.01,326.06,279.01
1994,VT,In the household of another with ineligible spouse who is an essential person,,500.87,N/A,203.53,N/A
1994,VA,Licensed home for adults,Planning district 8,765,1530,319,861
1994,VA,Licensed home for adults,All other areas,671,1342,225,673
1994,VA,Adult family care,Planning district 8,576,1152,130,483
1994,VA,Adult family care,All other areas,506,1012,60,343
1994,WA,Living independently,Area 1,474,691,28,22
1994,WA,Living independently,Area 2,453.55,669,7.55,0
1994,WA,Living with ineligible spouse,Area 1,638,N/A,192,N/A
1994,WA,Living with ineligible spouse,Area 2,606.15,N/A,160.15,N/A
1994,WA,Living in household of another,,303.15,452.3,5.81,6.3
1994,WA,Living in household of another with ineligible spouse,,416.97,N/A,119.63,N/A
1994,WA,Living with one essential person,Area 1,691,N/A,22,N/A
1994,WA,Living with one essential person,Area 2,669,N/A,0,N/A
1994,WA,Living in household of another with one essential person,,452.3,N/A,6.3,N/A
1994,WA,Medicaid facility,,41.62,83.24,11.62,23.24
1994,WI,Living independently,,530.7,802.67,84.7,133.67
1994,WI,Living in household of another,,382.04,579.67,84.7,133.67
1994,WI,Living independently with an ineligible spouse,,578.03,N/A,132.03,N/A
1994,WI,Living in household of another with ineligible spouse,,434.04,N/A,136.7,N/A
1994,WI,Private nonmedical group home or natural residential settings,,627.97,1152.26,181.97,483.26
1994,WI,Living independently with an essential person,(nonspouse),753.7,1025.67,84.7,133.67
1994,WI,Living in household of another with an essential person,(nonspouse),530.7,728.34,84.7,133.67
1994,WI,Living independently with an ineligible spouse who is an essential person,,801.03,N/A,132.03,N/A
1994,WI,Living in household of another with an ineligible spouse who is an essential person,,582.7,N/A,136.7,N/A
1994,WY,Living independently,,455.7,688.4,9.7,19.4
1994,WY,Living in the household of another,,307.04,465.07,9.7,19.4
