year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl,fed_indv,fed_cpl,state_diff,state_diff_dbl
1995,ME,Flat rate boarding home,,675.00,1277.00,217.00,590.00,458.00,1060.00,373.00,FALSE
1995,ME,Cost reimbursement boarding home,,677.00,1308.00,219.00,621.00,458.00,1089.00,402.00,FALSE
1995,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
1996,ME,Living alone or with others,,480.00,720.00,10.00,15.00,470.00,710.00,5.00,FALSE
1996,ME,Living in the household of another,,321.34,482.00,8.00,12.00,313.34,474.00,4.00,FALSE
1996,ME,Foster home,,519.00,978.00,49.00,273.00,470.00,929.00,224.00,FALSE
1996,ME,Flat rate boarding home,,687.00,1295.00,217.00,590.00,470.00,1078.00,373.00,FALSE
1996,ME,Cost reimbursement boarding home,,689.00,1326.00,219.00,621.00,470.00,1107.00,402.00,FALSE
1996,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
1997,ME,Living alone or with others,,494.00,741.00,10.00,15.00,484.00,731.00,5.00,FALSE
1997,ME,Living in the household of another,,330.67,496.00,8.00,12.00,322.67,488.00,4.00,FALSE
1997,ME,Foster home,,533.00,999.00,49.00,273.00,484.00,950.00,224.00,FALSE
1997,ME,Flat rate boarding home,,701.00,1316.00,217.00,590.00,484.00,1099.00,373.00,FALSE
1997,ME,Cost reimbursement boarding home,,703.00,1347.00,219.00,621.00,484.00,1128.00,402.00,FALSE
1997,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
1998,ME,Living alone or with others,,504.00,756.00,10.00,15.00,494.00,746.00,5.00,FALSE
1998,ME,Living in the household of another,,337.34,506.00,8.00,12.00,329.34,498.00,4.00,FALSE
1998,ME,Foster home,,543.00,1014.00,49.00,273.00,494.00,965.00,224.00,FALSE
1998,ME,Flat rate boarding home,,711.00,1331.00,217.00,590.00,494.00,1114.00,373.00,FALSE
1998,ME,Cost reimbursement boarding home,,713.00,1362.00,219.00,621.00,494.00,1143.00,402.00,FALSE
1998,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
1999,ME,Living alone or with others,,510.00,766.00,10.00,15.00,500.00,756.00,5.00,FALSE
1999,ME,Living in the household of another,,341.34,512.67,8.00,12.00,333.34,504.67,4.00,FALSE
1999,ME,Foster home,,549.00,1024.00,49.00,273.00,500.00,975.00,224.00,FALSE
1999,ME,Flat rate boarding home,,717.00,1341.00,217.00,590.00,500.00,1124.00,373.00,FALSE
1999,ME,Cost reimbursement boarding home,,719.00,1372.00,219.00,621.00,500.00,1153.00,402.00,FALSE
1999,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
2000,ME,Living alone or with others,,522.00,784.00,10.00,15.00,512.00,774.00,5.00,FALSE
2000,ME,Living in the household of another,,349.34,524.67,8.00,12.00,341.34,516.67,4.00,FALSE
2000,ME,Foster home,,561.00,1042.00,49.00,273.00,512.00,993.00,224.00,FALSE
2000,ME,Flat rate boarding home,,729.00,1359.00,217.00,590.00,512.00,1142.00,373.00,FALSE
2000,ME,Cost reimbursement boarding home,,731.00,1390.00,219.00,621.00,512.00,1171.00,402.00,FALSE
2000,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
2004,ME,Living alone or with others,,574.00,861.00,10.00,15.00,564.00,851.00,5.00,FALSE
2004,ME,Living in the household of another,,384.00,576.00,8.00,12.00,376.00,568.00,4.00,FALSE
2004,ME,Foster home,,613.00,1119.00,49.00,273.00,564.00,1070.00,224.00,FALSE
2004,ME,Flat rate boarding home,,781.00,1436.00,217.00,590.00,564.00,1219.00,373.00,FALSE
2004,ME,Cost reimbursement boarding home,,798.00,1482.00,234.00,636.00,564.00,1248.00,402.00,FALSE
2004,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
2005,ME,Living alone or with others,,589.00,884.00,10.00,15.00,579.00,874.00,5.00,FALSE
2005,ME,Living in the household of another,,394.00,591.34,8.00,12.00,386.00,583.34,4.00,FALSE
2005,ME,Foster home,,628.00,1142.00,49.00,273.00,579.00,1093.00,224.00,FALSE
2005,ME,Flat rate boarding home,,796.00,1459.00,217.00,590.00,579.00,1242.00,373.00,FALSE
2005,ME,Cost reimbursement boarding home,,813.00,1505.00,234.00,636.00,579.00,1271.00,402.00,FALSE
2005,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
2006,ME,Living alone or with others,,613.00,919.00,10.00,15.00,603.00,909.00,5.00,FALSE
2006,ME,Living in the household of another,,410.00,614.67,8.00,12.00,402.00,606.67,4.00,FALSE
2006,ME,Foster home,,652.00,1177.00,49.00,273.00,603.00,1128.00,224.00,FALSE
2006,ME,Flat rate boarding home,,820.00,1494.00,217.00,590.00,603.00,1277.00,373.00,FALSE
2006,ME,Cost reimbursement boarding home,,837.00,1540.00,234.00,636.00,603.00,1306.00,402.00,FALSE
2006,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
2007,ME,Living alone or with others,,633.00,949.00,10.00,15.00,623.00,939.00,5.00,FALSE
2007,ME,Living in the household of another,,423.34,634.67,8.00,12.00,415.34,626.67,4.00,FALSE
2007,ME,Foster home,,672.00,1207.00,49.00,273.00,623.00,1158.00,224.00,FALSE
2007,ME,Flat rate boarding home,,840.00,1524.00,217.00,590.00,623.00,1307.00,373.00,FALSE
2007,ME,Cost reimbursement boarding home,,857.00,1570.00,234.00,636.00,623.00,1336.00,402.00,FALSE
2007,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
2008,ME,Living alone or with others,,647.00,971.00,10.00,15.00,637.00,961.00,5.00,FALSE
2008,ME,Living in the household of another,,432.67,649.34,8.00,12.00,424.67,641.34,4.00,FALSE
2008,ME,Foster home,,686.00,1229.00,49.00,273.00,637.00,1180.00,224.00,FALSE
2008,ME,Flat rate boarding home,,854.00,1546.00,217.00,590.00,637.00,1329.00,373.00,FALSE
2008,ME,Cost reimbursement boarding home,,871.00,1592.00,234.00,636.00,637.00,1358.00,402.00,FALSE
2008,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
2011,ME,Living alone or with others,,684.00,1026.00,10.00,15.00,674.00,1016.00,5.00,FALSE
2011,ME,Living in the household of another,,457.34,686.00,8.00,12.00,449.34,678.00,4.00,FALSE
2011,ME,Foster home,,723.00,1284.00,49.00,273.00,674.00,1235.00,224.00,FALSE
2011,ME,Flat rate boarding home,,891.00,1601.00,217.00,590.00,674.00,1384.00,373.00,FALSE
2011,ME,Cost reimbursement boarding home,,908.00,1647.00,234.00,636.00,674.00,1413.00,402.00,FALSE
2011,ME,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,70.00,10.00,TRUE
