year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl,fed_indv,fed_cpl,state_diff,state_diff_dbl
2005,MI,Personal care facility,,736.5,1473,157.5,604,579,869,446.5,false
2005,MI,Home for the aged,,758.3,1516,179.3,647.6,579,868.4,468.3,false
2005,MI,Living independently with essential person,,883,1180,14,21,869,1159,7,false
2005,MI,Medicaid facility,,37,74,7,14,30,60,7,true
2006,MI,Living independently,,617,932,14,28,603,904,14,true
2006,MI,Living in household of another,,411.33,621.33,9.33,18.66,402,602.6700000000001,9.33,true
2006,MI,Domiciliary care,,690,1380,87,476,603,904,389,false
2006,MI,Personal care facility,,760.5,1521,157.5,617,603,904,459.5,false
2006,MI,Home for the aged,,782.3,1564.6,179.3,660.6,603,903.9999999999999,481.3,false
2006,MI,Living independently with essential person,,919,1227,14,21,905,1206,7,false
2006,MI,Medicaid facility,,37,74,7,14,30,60,7,true
2007,MI,Living independently,,637,962,14,28,623,934,14,true
2007,MI,Living in household of another,,424.67,641.33,9.33,18.66,415.34000000000003,622.6700000000001,9.33,true
2007,MI,Domiciliary care,,710,1420,87,486,623,934,399,false
2007,MI,Personal care facility,,780.5,1561,157.5,627,623,934,469.5,false
2007,MI,Home for the aged,,802.3,1604.6,179.3,670.6,623,933.9999999999999,491.3,false
2007,MI,Living independently with essential person,,949,1267,14,21,935,1246,7,false
2007,MI,Living in the household of another with essential person,,632.67,844.67,9.33,14,623.3399999999999,830.67,4.67,false
2007,MI,Medicaid facility,,37,74,7,14,30,60,7,true
2008,MI,Living independently,,651,984,14,28,637,956,14,true
2008,MI,Living in household of another,,434,656,9.33,18.66,424.67,637.34,9.33,true
2008,MI,Domiciliary care,,724,1448,87,492,637,956,405,false
2008,MI,Personal care facility,,794,1589,157.5,633,636.5,956,475.5,false
2008,MI,Home for the aged,,816.3,1632,179.3,676.6,637,955.4,497.3,false
2008,MI,Living independently with essential person,,970,1296,14,21,956,1275,7,false
2008,MI,Living in the household of another with essential person,,646.67,864,9.33,14,637.3399999999999,850,4.67,false
2008,MI,Medicaid facility,,37,74,7,14,30,60,7,true
2011,MI,Living independently,,688,1039,14,28,674,1011,14,true
2011,MI,Living in household of another,,458.67,692.66,9.33,18.66,449.34000000000003,674,9.33,true
2011,MI,Domiciliary care,,761,1522,87,511,674,1011,424,false
2011,MI,Personal care facility,,831.5,1663,157.5,652,674,1011,494.5,false
2011,MI,Home for the aged,,853.3,1706,179.3,695.6,674,1010.4,516.3,false
2011,MI,Living independently with essential person,,1026,1370,14,21,1012,1349,7,false
2011,MI,Living in the household of another with essential person,,684,913.34,9.33,14,674.67,899.34,4.67,false
2011,MI,Medicaid facility,,37,74,7,14,30,60,7,true
