year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl,fed_indv,fed_cpl,state_diff,state_diff_dbl
2005,NV,Living independently,Blind,688.30,1243.60,109.30,374.60,579.00,869.00,265.30,FALSE
2005,NV,Living in household of another,Aged,410.27,628.98,24.27,49.64,386.00,579.34,25.37,FALSE
2005,NV,Living in household of another,Blind,599.96,1111.28,213.96,531.94,386.00,579.34,317.98,FALSE
2005,NV,Domiciliary care,Aged and blind,929.00,1750.00,350.00,881.00,579.00,869.00,531.00,FALSE
2006,NV,Living independently,Aged,639.40,978.46,36.40,74.46,603.00,904.00,38.06,FALSE
2006,NV,Living independently,Blind,712.30,1278.60,109.30,374.60,603.00,904.00,265.30,FALSE
2006,NV,Living in household of another,Aged,426.27,652.31,24.27,49.64,402.00,602.67,25.37,FALSE
2006,NV,Living in household of another,Blind,615.96,1134.61,213.96,531.94,402.00,602.67,317.98,FALSE
2006,NV,Domiciliary care,Aged and blind,994.00,1785.00,350.00,881.00,644.00,904.00,531.00,FALSE
2007,NV,Living independently,Aged,659.40,1008.46,36.40,74.46,623.00,934.00,38.06,FALSE
2007,NV,Living independently,Blind,732.30,1308.60,109.30,374.60,623.00,934.00,265.30,FALSE
2007,NV,Living in household of another,Aged,439.61,672.31,24.27,49.64,415.34,622.67,25.37,FALSE
2007,NV,Living in household of another,Blind,629.30,1154.61,213.96,531.94,415.34,622.67,317.98,FALSE
2007,NV,Domiciliary care,Aged and blind,1014.00,1815.00,391.00,881.00,623.00,934.00,490.00,FALSE
2008,NV,Living independently,Aged,673.40,1030.46,36.40,74.46,637.00,956.00,38.06,FALSE
2008,NV,Living independently,Blind,746.30,1330.60,109.30,374.60,637.00,956.00,265.30,FALSE
2008,NV,Living in household of another,Aged,448.94,6886.98,24.27,49.64,424.67,6837.34,25.37,FALSE
2008,NV,Living in household of another,Blind,638.63,1169.28,213.96,531.94,424.67,637.34,317.98,FALSE
2008,NV,Domiciliary care,Aged and blind,1028.00,1837.00,391.00,881.00,637.00,956.00,490.00,FALSE
2011,NV,Living independently,Aged,710.40,1085.46,36.40,74.46,674.00,1011.00,38.06,FALSE
2011,NV,Living independently,Blind,783.30,1385.60,109.30,374.60,674.00,1011.00,265.30,FALSE
2011,NV,Living in household of another,Aged,473.61,723.64,24.27,49.64,449.34,674.00,25.37,FALSE
2011,NV,Living in household of another,Blind,663.30,1205.94,213.96,531.94,449.34,674.00,317.98,FALSE
2011,NV,Domiciliary care,Aged and blind,1065.00,1892.00,391.22,881.00,673.78,1011.00,489.78,FALSE
