year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl,fed_indv,fed_cpl,state_diff,state_diff_dbl
1999,FL,Community care program,Adult congregate living facilities,708.00,0.00,208.00,0.00,500.00,0.00,-208.00,FALSE
1999,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
2000,FL,Community care program,Adult foster care,740.00,0.00,228.00,0.00,512.00,0.00,-228.00,FALSE
2000,FL,Community care program,Adult congregate living facilities,740.00,0.00,228.00,0.00,512.00,0.00,-228.00,FALSE
2000,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
2004,FL,Community care program,Adult foster care,642.40,0.00,78.40,0.00,564.00,0.00,-78.40,FALSE
2004,FL,Community care program,Adult congregate living facilities,642.40,0.00,78.40,0.00,564.00,0.00,-78.40,FALSE
2004,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
2005,FL,Community care program,Adult foster care,657.40,0.00,78.40,0.00,579.00,0.00,-78.40,FALSE
2005,FL,Community care program,Adult congregate living facilities,657.40,0.00,78.40,0.00,579.00,0.00,-78.40,FALSE
2005,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
2006,FL,Community care program,Adult foster care,681.40,0.00,78.40,0.00,603.00,0.00,-78.40,FALSE
2006,FL,Community care program,Adult congregate living facilities,681.40,0.00,78.40,0.00,603.00,0.00,-78.40,FALSE
2006,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
2007,FL,Community care program,Adult foster care,701.40,0.00,78.40,0.00,623.00,0.00,-78.40,FALSE
2007,FL,Community care program,Adult congregate living facilities,701.40,0.00,78.40,0.00,623.00,0.00,-78.40,FALSE
2007,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
2008,FL,Community care program,Adult foster care,715.40,0.00,78.40,0.00,637.00,0.00,-78.40,FALSE
2008,FL,Community care program,Adult congregate living facilities,715.40,0.00,78.40,0.00,637.00,0.00,-78.40,FALSE
2008,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
2011,FL,Community care program,Adult foster care,752.40,0.00,78.40,0.00,674.00,0.00,-78.40,FALSE
2011,FL,Community care program,Adult congregate living facilities,752.40,0.00,78.40,0.00,674.00,0.00,-78.40,FALSE
2011,FL,Medicaid facility,,35.00,70.00,5.00,10.00,30.00,60.00,5.00,TRUE
