year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl
1996,VT,In the household of another with ineligible spouse who is an essential person,,525.41,N/A,212.07,N/A
1996,VA,Adult Care Residence,Planning district 8,816,1632,346,927
1996,VA,Adult Care Residence,All other areas,715,1430,245,725
1996,VA,Adult family care,Planning district 8,592,1184,122,479
1996,VA,Adult family care,All other areas,520,1040,50,335
1996,WA,Living independently,Area 1,495.42,724.98,25.42,19.98
1996,WA,Living independently,Area 2,476.86,705,6.86,0
1996,WA,Living with ineligible spouse,Area 1,622.73,N/A,152.73,N/A
1996,WA,Living with ineligible spouse,Area 2,595.53,N/A,125.53,N/A
1996,WA,Living in household of another,,318.62,475.72,5.28,5.72
1996,WA,Living in household of another with ineligible spouse,,407.55,N/A,94.21,N/A
1996,WA,Living with one essential person,Area 1,724.98,N/A,19.98,N/A
1996,WA,Living with one essential person,Area 2,705,N/A,0,N/A
1996,WA,Living in household of another with one essential person,,475.72,N/A,5.72,N/A
1996,WA,Medicaid facility,,41.62,83.24,11.62,23.24
1996,WI,Living independently,,553.78,837.05,83.78,132.05
1996,WI,Living in household of another,,397.12,602.05,83.78,132.05
1996,WI,Living independently with an ineligible spouse,,600.43,N/A,130.43,N/A
1996,WI,Living in household of another with ineligible spouse,,448.39,N/A,135.05,N/A
1996,WI,Private nonmedical group home or natural residential settings,,649.77,1182.41,179.77,477.41
1996,WI,Living independently with an essential person,(nonspouse),788.78,1072.05,83.78,132.05
1996,WI,Living in household of another with an essential person,(nonspouse),553.78,837.05,83.78,132.05
1996,WI,Living independently with an ineligible spouse who is an essential person,,835.43,N/A,130.43,N/A
1996,WI,Living in household of another with an ineligible spouse who is an essential person,,605.05,N/A,135.05,N/A
1996,WY,Living independently,,479.7,729.6,9.7,24.6
1996,WY,Living in the household of another,,326.47,499.74,13.13,29.74
