year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl,fed_indv,fed_cpl,state_diff,state_diff_dbl
1995,NH,Residential care facility for adults,,671.00,1342.00,213.00,426.00,458.00,916.00,213.00,TRUE
1995,NH,Enhanced family care facilities,,671.00,1342.00,213.00,426.00,458.00,916.00,213.00,TRUE
1995,NH,Community residences,Nonsubsidized,612.00,1224.00,154.00,308.00,458.00,916.00,154.00,TRUE
1995,NH,Community residences,Subsidized,550.00,1100.00,92.00,184.00,458.00,916.00,92.00,TRUE
1995,NH,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,60.00,10.00,TRUE
1996,NH,Living independently or household of another,,499.00,727.00,27.00,22.00,472.00,705.00,-5.00,FALSE
1996,NH,Living with an essential person,,0.00,953.00,0.00,13.00,0.00,940.00,13.00,FALSE
1996,NH,Residential care facility for adults,,688.00,1376.00,218.00,436.00,470.00,940.00,218.00,TRUE
1996,NH,Enhanced family care facilities,,688.00,1376.00,218.00,436.00,470.00,940.00,218.00,TRUE
1996,NH,Community residences,Nonsubsidized,628.00,1256.00,158.00,316.00,470.00,940.00,158.00,TRUE
1996,NH,Community residences,Subsidized,564.00,1128.00,94.00,188.00,470.00,940.00,94.00,TRUE
1996,NH,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,60.00,10.00,TRUE
1997,NH,Living independently or household of another,,511.00,747.00,27.00,21.00,484.00,726.00,-6.00,FALSE
1997,NH,Living with an essential person,,0.00,981.00,0.00,13.00,0.00,968.00,13.00,FALSE
1997,NH,Residential care facility for adults,,691.00,1382.00,207.00,414.00,484.00,968.00,207.00,TRUE
1997,NH,Enhanced family care facilities,,691.00,1382.00,207.00,414.00,484.00,968.00,207.00,TRUE
1997,NH,Community residences,Nonsubsidized,633.00,1266.00,149.00,298.00,484.00,968.00,149.00,TRUE
1997,NH,Community residences,Subsidized,573.00,1146.00,89.00,178.00,484.00,968.00,89.00,TRUE
1997,NH,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,60.00,10.00,TRUE
1998,NH,Living independently or household of another,,521.00,762.00,27.00,21.00,494.00,741.00,-6.00,FALSE
1998,NH,Living with an essential person,,0.00,1001.00,0.00,13.00,0.00,988.00,13.00,FALSE
1998,NH,Residential care facility for adults,,701.00,1402.00,207.00,414.00,494.00,988.00,207.00,TRUE
1998,NH,Enhanced family care facilities,,701.00,1402.00,207.00,414.00,494.00,988.00,207.00,TRUE
1998,NH,Community residences,Nonsubsidized,643.00,1286.00,149.00,298.00,494.00,988.00,149.00,TRUE
1998,NH,Community residences,Subsidized,583.00,1166.00,89.00,178.00,494.00,988.00,89.00,TRUE
1998,NH,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,60.00,10.00,TRUE
1999,NH,Living independently or household of another,,527.00,772.00,27.00,21.00,500.00,751.00,-6.00,FALSE
1999,NH,Living with an essential person,,0.00,1014.00,0.00,13.00,0.00,1001.00,13.00,FALSE
1999,NH,Residential care facility for adults,,707.00,1414.00,207.00,414.00,500.00,1000.00,207.00,TRUE
1999,NH,Enhanced family care facilities,,707.00,1414.00,207.00,414.00,500.00,1000.00,207.00,TRUE
1999,NH,Community residences,Nonsubsidized,649.00,1298.00,149.00,298.00,500.00,1000.00,149.00,TRUE
1999,NH,Community residences,Subsidized,589.00,1178.00,89.00,178.00,500.00,1000.00,89.00,TRUE
1999,NH,Medicaid facility,,40.00,80.00,10.00,20.00,30.00,60.00,10.00,TRUE
2000,NH,Living independently or household of another,,539.00,790.00,27.00,21.00,512.00,769.00,-6.00,FALSE
2000,NH,Living with an essential person,,0.00,1039.00,0.00,13.00,0.00,1026.00,13.00,FALSE
2000,NH,Residential care facility for adults,,719.00,1438.00,207.00,414.00,512.00,1024.00,207.00,TRUE
2000,NH,Enhanced family care facilities,,719.00,1438.00,207.00,414.00,512.00,1024.00,207.00,TRUE
2000,NH,Community residences,Nonsubsidized,661.00,1322.00,149.00,298.00,512.00,1024.00,149.00,TRUE
2000,NH,Community residences,Subsidized,601.00,1202.00,89.00,178.00,512.00,1024.00,89.00,TRUE
2000,NH,Medicaid facility,,50.00,100.00,20.00,40.00,30.00,60.00,20.00,TRUE
2004,NH,Living independently or household of another,,591.00,887.00,27.00,41.00,564.00,846.00,14.00,FALSE
2004,NH,Living with an essential person,,0.00,1141.00,0.00,13.00,0.00,1128.00,13.00,FALSE
2004,NH,Residential care facility for adults,,771.00,1542.00,207.00,414.00,564.00,1128.00,207.00,TRUE
2004,NH,Enhanced family care facilities,,771.00,1542.00,207.00,414.00,564.00,1128.00,207.00,TRUE
2004,NH,Community residences,Nonsubsidized,713.00,0.00,149.00,0.00,564.00,0.00,-149.00,FALSE
2004,NH,Community residences,Subsidized,653.00,0.00,89.00,0.00,564.00,0.00,-89.00,FALSE
2004,NH,Medicaid facility,,50.00,0.00,20.00,0.00,30.00,0.00,-20.00,FALSE
2005,NH,Living independently or household of another,,606.00,890.00,27.00,21.00,579.00,869.00,-6.00,FALSE
2005,NH,Living with an essential person,,0.00,1172.00,0.00,13.00,0.00,1159.00,13.00,FALSE
2005,NH,Residential care facility for adults,,786.00,1572.00,207.00,414.00,579.00,1158.00,207.00,TRUE
2005,NH,Enhanced family care facilities,,786.00,1572.00,207.00,414.00,579.00,1158.00,207.00,TRUE
2005,NH,Community residences,Nonsubsidized,728.00,0.00,149.00,0.00,579.00,0.00,-149.00,FALSE
2005,NH,Community residences,Subsidized,668.00,0.00,89.00,0.00,579.00,0.00,-89.00,FALSE
2005,NH,Medicaid facility,,50.00,0.00,20.00,0.00,30.00,0.00,-20.00,FALSE
2006,NH,Living independently or household of another,,630.00,925.00,27.00,21.00,603.00,904.00,-6.00,FALSE
2006,NH,Living with an essential person,,0.00,1219.00,0.00,13.00,0.00,1206.00,13.00,FALSE
2006,NH,Residential care facility for adults,,810.00,1620.00,207.00,414.00,603.00,1206.00,207.00,TRUE
2006,NH,Enhanced family care facilities,,810.00,1620.00,207.00,414.00,603.00,1206.00,207.00,TRUE
2006,NH,Community residences,Nonsubsidized,752.00,0.00,149.00,0.00,603.00,0.00,-149.00,FALSE
2006,NH,Community residences,Subsidized,692.00,0.00,89.00,0.00,603.00,0.00,-89.00,FALSE
2006,NH,Medicaid facility,,56.00,0.00,26.00,0.00,30.00,0.00,-26.00,FALSE
2007,NH,Living independently or household of another,,650.00,955.00,27.00,21.00,623.00,934.00,-6.00,FALSE
2007,NH,Living with an essential person,,0.00,1259.00,0.00,13.00,0.00,1246.00,13.00,FALSE
2007,NH,Residential care facility for adults,,830.00,1660.00,207.00,414.00,623.00,1246.00,207.00,TRUE
2007,NH,Enhanced family care facilities,,830.00,1660.00,207.00,414.00,623.00,1246.00,207.00,TRUE
2007,NH,Community residences,Nonsubsidized,772.00,0.00,149.00,0.00,623.00,0.00,-149.00,FALSE
2007,NH,Community residences,Subsidized,712.00,0.00,89.00,0.00,623.00,0.00,-89.00,FALSE
2007,NH,Medicaid facility,,56.00,0.00,26.00,0.00,30.00,0.00,-26.00,FALSE
2008,NH,Living independently or household of another,,698.00,984.00,61.00,28.00,637.00,956.00,-33.00,FALSE
2008,NH,Living with an essential person,,0.00,1290.00,0.00,15.00,0.00,1275.00,15.00,FALSE
2008,NH,Residential care facility for adults,,858.00,1716.00,221.00,414.00,637.00,1302.00,193.00,FALSE
2008,NH,Enhanced family care facilities,,858.00,1716.00,221.00,414.00,637.00,1302.00,193.00,FALSE
2008,NH,Community residences,Nonsubsidized,800.00,0.00,163.00,0.00,637.00,0.00,-163.00,FALSE
2008,NH,Community residences,Subsidized,740.00,0.00,103.00,0.00,637.00,0.00,-103.00,FALSE
2008,NH,Medicaid facility,,56.00,0.00,26.00,0.00,30.00,0.00,-26.00,FALSE
2011,NH,Living independently or household of another,,688.00,1012.00,27.00,21.00,661.00,991.00,-6.00,FALSE
2011,NH,Living with an essential person,,0.00,1362.00,0.00,38.00,0.00,1324.00,38.00,FALSE
2011,NH,Residential care facility for adults,,868.00,1736.00,207.00,414.00,661.00,1322.00,207.00,TRUE
2011,NH,Enhanced family care facilities,,868.00,1736.00,207.00,414.00,661.00,1322.00,207.00,TRUE
2011,NH,Community residences,Nonsubsidized,810.00,0.00,149.00,0.00,661.00,0.00,-149.00,FALSE
2011,NH,Community residences,Subsidized,750.00,0.00,89.00,0.00,661.00,0.00,-89.00,FALSE
2011,NH,Medicaid facility,,65.00,0.00,35.00,0.00,30.00,0.00,-35.00,FALSE
