year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl,fed_indv,fed_cpl,state_diff,state_diff_dbl
2006,MD,Assisted living facility,,787.00,1574.00,184.00,368.00,603.00,1206.00,184.00,TRUE
2007,MD,Care home,Minimal supervision,689.00,1378.00,66.00,132.00,623.00,1246.00,66.00,TRUE
2007,MD,Care home,Moderate supervision,798.00,1596.00,175.00,350.00,623.00,1246.00,175.00,TRUE
2007,MD,Care home,Extensive supervision,1086.00,2172.00,463.00,926.00,623.00,1246.00,463.00,TRUE
2007,MD,Care home,Specialized and intensive supervision,1289.00,2578.00,666.00,1332.00,623.00,1246.00,666.00,TRUE
2007,MD,Assisted living facility,,807.00,1614.00,184.00,368.00,623.00,1246.00,184.00,TRUE
2007,MD,Rehabilitative residence,,807.00,1614.00,184.00,368.00,623.00,1246.00,184.00,TRUE
2008,MD,Care home,Minimal supervision,703.00,1406.00,66.00,132.00,637.00,1274.00,66.00,TRUE
2008,MD,Care home,Moderate supervision,812.00,1624.00,175.00,350.00,637.00,1274.00,175.00,TRUE
2008,MD,Care home,Extensive supervision,1100.00,2200.00,463.00,926.00,637.00,1274.00,463.00,TRUE
2008,MD,Care home,Specialized and intensive supervision,1303.00,2606.00,666.00,1332.00,637.00,1274.00,666.00,TRUE
2008,MD,Assisted living facility,,821.00,1642.00,184.00,368.00,637.00,1274.00,184.00,TRUE
2008,MD,Rehabilitative residence,,821.00,1642.00,184.00,368.00,637.00,1274.00,184.00,TRUE
2011,MD,Care home,Minimal supervision,740.00,1480.00,66.00,132.00,674.00,1348.00,66.00,TRUE
2011,MD,Care home,Moderate supervision,849.00,1698.00,175.00,350.00,674.00,1348.00,175.00,TRUE
2011,MD,Care home,Extensive supervision,1137.00,2274.00,463.00,926.00,674.00,1348.00,463.00,TRUE
2011,MD,Care home,Specialized and intensive supervision,1340.00,2680.00,666.00,1332.00,674.00,1348.00,666.00,TRUE
2011,MD,Assisted living facility,,858.00,1716.00,184.00,368.00,674.00,1348.00,184.00,TRUE
2011,MD,Rehabilitative residence,,82.00,164.00,52.00,104.00,30.00,60.00,52.00,TRUE
