year,state,liv_arr,sub_cat,combn_indv,combn_cpl,state_indv,state_cpl,fed_indv,fed_cpl,state_diff,state_diff_dbl
2007,MT,Child and adult foster care,,675.75,1044.50,52.75,110.50,623.00,934.00,57.75,FALSE
2007,MT,Transitional living services for developmentally disabled,,649.00,991.00,26.00,57.00,623.00,934.00,31.00,FALSE
2008,MT,Personal care facilities,,731.00,1149.00,94.00,193.00,637.00,956.00,99.00,FALSE
2008,MT,Group home for the mentally ill or disabled,,731.00,1149.00,94.00,193.00,637.00,956.00,99.00,FALSE
2008,MT,Community home for physically or developmentally disabled,,731.00,1149.00,94.00,193.00,637.00,956.00,99.00,FALSE
2008,MT,Child and adult foster care,,689.75,1066.50,52.75,110.50,637.00,956.00,57.75,FALSE
2008,MT,Transitional living services for developmentally disabled,,663.00,1013.00,26.00,57.00,637.00,956.00,31.00,FALSE
2011,MT,Personal care facilities,,768.00,1204.00,94.00,193.00,674.00,1011.00,99.00,FALSE
2011,MT,Group home for the mentally ill or disabled,,768.00,1204.00,94.00,193.00,674.00,1011.00,99.00,FALSE
2011,MT,Community home for physically or developmentally disabled,,768.00,1204.00,94.00,193.00,674.00,1011.00,99.00,FALSE
2011,MT,Child and adult foster care,,726.75,1121.50,52.75,110.50,674.00,1011.00,57.75,FALSE
2011,MT,Transitional living services for developmentally disabled,,700.00,1068.00,26.00,57.00,674.00,1011.00,31.00,FALSE
